UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
100654,"R",1001,"R",1171,"R",85,"R",841,"R",0,"R",841,"R",569,"R",68,"R",12,"R",0,"R",12,"R",7,"R",58,"R",17
100663,"R",1654,"R",3119,"R",53,"R",1578,"R",0,"R",1578,"R",1261,"R",80,"R",28,"R",0,"R",28,"R",17,"R",61,"R",18
100690,"R",9,"R",13,"R",69,"R",8,"R",0,"R",8,"R",6,"R",75,"R",2,"R",0,"R",2,"R",1,"R",50,"R",10
100706,"R",615,"R",1434,"R",43,"R",652,"R",0,"R",652,"R",517,"R",79,"R",25,"R",0,"R",25,"R",13,"R",52,"R",16
100724,"R",1436,"R",1681,"R",85,"R",1100,"R",0,"R",1100,"R",677,"R",62,"R",6,"R",0,"R",6,"R",3,"R",50,"R",16
100751,"R",6338,"R",8083,"R",78,"R",5703,"R",37,"R",5666,"R",4837,"R",85,"R",25,"R",1,"R",24,"R",15,"R",63,"R",20
100760,"R",886,"R",1691,"R",52,"R",587,"Z",0,"R",587,"R",301,"R",51,"R",116,"Z",0,"R",116,"R",43,"R",37,"R",18
100812,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
100830,"R",596,"R",989,"R",60,"R",595,"Z",0,"R",595,"R",349,"R",59,"R",122,"R",0,"R",122,"R",49,"R",40,"R",16
100858,"R",3727,"R",4778,"R",78,"R",4164,"R",0,"R",4164,"R",3748,"R",90,"R",31,"R",0,"R",31,"R",18,"R",58,"R",18
100937,"R",327,"R",354,"R",92,"R",278,"R",0,"R",278,"R",224,"R",81,"A",,"A",,"A",,"A",,"A",,"R",13
101028,"R",364,"R",773,"R",47,"R",312,"R",0,"R",312,"R",154,"R",49,"R",93,"R",0,"R",93,"R",33,"R",35,"R",18
101073,"R",156,"R",231,"R",68,"R",151,"R",0,"R",151,"R",75,"R",50,"R",5,"R",0,"R",5,"R",3,"R",60,"R",19
101116,"R",52,"R",228,"R",23,"R",25,"R",0,"R",25,"R",11,"R",44,"R",12,"Z",0,"R",12,"R",1,"R",8,"R",16
101143,"R",292,"R",966,"R",30,"R",488,"R",0,"R",488,"R",254,"R",52,"R",80,"R",0,"R",80,"R",35,"R",44,"R",17
101161,"R",971,"R",1776,"R",55,"R",906,"R",0,"R",906,"R",481,"R",53,"R",242,"R",0,"R",242,"R",82,"R",34,"R",25
101189,"R",349,"R",1068,"R",33,"R",310,"R",0,"R",310,"R",177,"R",57,"R",17,"R",0,"R",17,"R",5,"R",29,"R",15
101240,"R",993,"R",1890,"R",53,"R",1380,"R",0,"R",1380,"R",723,"R",52,"R",312,"R",0,"R",312,"R",124,"R",40,"R",20
101277,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"R",17
101286,"R",838,"R",1710,"R",49,"R",974,"R",1,"R",973,"R",469,"R",48,"R",242,"R",1,"R",241,"R",90,"R",37,"R",19
101295,"R",961,"R",1658,"R",58,"R",896,"R",0,"R",896,"R",555,"R",62,"R",151,"R",0,"R",151,"R",73,"R",48,"R",19
101301,"R",337,"R",635,"R",53,"R",376,"R",0,"R",376,"R",202,"R",54,"R",67,"R",0,"R",67,"R",18,"R",27,"R",17
101365,"R",28,"R",88,"R",32,"R",4,"R",0,"R",4,"R",2,"R",50,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",13
101435,"R",276,"R",391,"R",71,"R",256,"R",1,"R",255,"R",141,"R",55,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",13
101453,"R",2,"R",21,"R",10,"R",4,"R",0,"R",4,"R",1,"R",25,"R",2,"R",0,"R",2,"R",1,"R",50,"R",6
101462,"R",123,"R",619,"R",20,"R",166,"R",0,"R",166,"R",57,"R",34,"R",83,"R",0,"R",83,"R",23,"R",28,"R",15
101471,"R",190,"R",245,"R",78,"R",267,"R",0,"R",267,"R",144,"R",54,"R",11,"R",0,"R",11,"R",10,"R",91,"R",12
101480,"R",1302,"R",2222,"R",59,"R",1384,"R",0,"R",1384,"R",924,"R",67,"R",30,"R",0,"R",30,"R",14,"R",47,"R",18
101499,"R",274,"R",458,"R",60,"R",274,"R",0,"R",274,"R",132,"R",48,"R",90,"R",0,"R",90,"R",27,"R",30,"R",18
101505,"R",1062,"R",3396,"R",31,"R",1271,"R",0,"R",1271,"R",611,"R",48,"R",589,"R",0,"R",589,"R",242,"R",41,"R",20
101514,"R",1370,"R",3819,"R",36,"R",1311,"R",0,"R",1311,"R",701,"R",53,"R",675,"R",0,"R",675,"R",299,"R",44,"R",26
101541,"R",77,"R",126,"R",61,"R",75,"Z",0,"R",75,"R",53,"R",71,"A",,"A",,"A",,"A",,"A",,"R",9
101569,"R",617,"R",1225,"R",50,"R",894,"R",0,"R",894,"R",382,"R",43,"R",185,"R",0,"R",185,"R",53,"R",29,"R",18
101587,"R",384,"R",698,"R",55,"R",348,"Z",0,"R",348,"R",198,"R",57,"R",5,"Z",0,"R",5,"R",2,"R",40,"R",16
101602,"R",349,"R",661,"R",53,"R",377,"R",0,"R",377,"R",191,"R",51,"R",59,"R",0,"R",59,"R",22,"R",37,"R",17
101648,"R",244,"R",265,"R",92,"R",271,"R",0,"R",271,"R",84,"R",31,"A",,"A",,"A",,"A",,"A",,"R",14
101675,"R",431,"R",589,"R",73,"R",385,"R",1,"R",384,"R",198,"R",52,"R",9,"R",0,"R",9,"R",4,"R",44,"R",15
101693,"R",227,"R",408,"R",56,"R",245,"R",1,"R",244,"R",178,"R",73,"R",2,"R",0,"R",2,"R",0,"R",0,"R",12
101709,"R",539,"R",726,"R",74,"R",497,"R",1,"R",496,"R",386,"R",78,"R",10,"R",0,"R",10,"R",3,"R",30,"R",16
101736,"R",722,"R",1330,"R",54,"R",756,"R",0,"R",756,"R",356,"R",47,"R",137,"R",0,"R",137,"R",56,"R",41,"R",22
101879,"R",1057,"R",1679,"R",63,"R",916,"R",0,"R",916,"R",629,"R",69,"R",13,"R",0,"R",13,"R",7,"R",54,"R",21
101897,"R",604,"R",1134,"R",53,"R",641,"R",0,"R",641,"R",383,"R",60,"R",133,"R",0,"R",133,"R",64,"R",48,"R",23
101912,"R",408,"R",514,"R",79,"R",386,"R",0,"R",386,"R",292,"R",76,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
101949,"R",363,"R",598,"R",61,"R",424,"R",0,"R",424,"R",213,"R",50,"R",49,"R",0,"R",49,"R",18,"R",37,"R",13
101958,"R",6,"R",6,"R",100,"R",1,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"R",17
101994,"R",84,"R",199,"R",42,"R",112,"R",0,"R",112,"R",51,"R",46,"R",5,"R",0,"R",5,"R",2,"R",40,"R",13
102030,"R",740,"R",1653,"R",45,"R",727,"R",0,"R",727,"R",266,"R",37,"R",206,"R",0,"R",206,"R",57,"R",28,"R",23
102049,"R",701,"R",847,"R",83,"R",684,"R",0,"R",684,"R",592,"R",87,"R",2,"R",0,"R",2,"R",2,"R",100,"R",11
102058,"R",185,"R",429,"R",43,"R",120,"R",0,"R",120,"R",45,"R",38,"R",15,"R",0,"R",15,"R",5,"R",33,"R",16
102067,"R",855,"R",1721,"R",50,"R",664,"R",0,"R",664,"R",353,"R",53,"R",220,"R",0,"R",220,"R",87,"R",40,"R",22
102076,"R",651,"R",1078,"R",60,"R",592,"R",0,"R",592,"R",374,"R",63,"R",107,"R",0,"R",107,"R",37,"R",35,"R",26
102094,"R",1888,"R",2990,"R",63,"R",1826,"R",0,"R",1826,"R",1202,"R",66,"R",64,"R",0,"R",64,"R",28,"R",44,"R",21
102234,"R",298,"R",358,"R",83,"R",335,"R",0,"R",335,"R",248,"R",74,"R",1,"R",0,"R",1,"R",0,"R",0,"R",13
102261,"R",15,"R",58,"R",26,"R",11,"R",0,"R",11,"R",7,"R",64,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
102270,"R",270,"R",428,"R",63,"R",287,"R",0,"R",287,"R",176,"R",61,"R",18,"R",0,"R",18,"R",0,"R",0,"R",19
102298,"R",207,"R",260,"R",80,"R",184,"R",0,"R",184,"R",72,"R",39,"R",17,"R",0,"R",17,"R",10,"R",59,"R",15
102313,"R",241,"R",548,"R",44,"R",298,"R",0,"R",298,"R",135,"R",45,"R",150,"R",0,"R",150,"R",47,"R",31,"R",13
102368,"R",1444,"R",3514,"R",41,"R",1663,"R",0,"R",1663,"R",1202,"R",72,"R",833,"R",0,"R",833,"R",354,"R",42,"R",18
102377,"R",653,"R",717,"R",91,"R",816,"R",0,"R",816,"R",594,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
102395,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
102429,"R",747,"R",1391,"R",54,"R",808,"R",0,"R",808,"R",432,"R",53,"R",185,"R",0,"R",185,"R",86,"R",46,"R",17
102553,"R",1447,"R",2932,"R",49,"R",1097,"Z",0,"R",1097,"R",784,"R",71,"R",277,"Z",0,"R",277,"R",147,"R",53,"R",15
102580,"R",12,"R",37,"R",32,"R",2,"Z",0,"R",2,"R",1,"R",50,"R",1,"R",0,"R",1,"R",0,"R",0,"R",4
102614,"R",761,"R",2165,"R",35,"R",475,"Z",0,"R",475,"R",352,"R",74,"R",25,"Z",0,"R",25,"R",17,"R",68,"R",12
102632,"R",194,"R",708,"R",27,"R",115,"Z",0,"R",115,"R",64,"R",56,"R",23,"Z",0,"R",23,"R",6,"R",26,"R",13
102669,"R",28,"R",137,"R",20,"R",17,"R",0,"R",17,"R",11,"R",65,"R",5,"R",0,"R",5,"R",1,"R",20,"R",7
102711,"A",,"A",,"A",,"R",499,"R",1,"R",498,"R",425,"R",85,"R",38,"R",0,"R",38,"R",38,"R",100,"R",15
102845,"R",918,"R",918,"R",100,"R",87,"R",0,"R",87,"R",22,"R",25,"A",,"A",,"A",,"A",,"A",,"R",11
103361,"R",10,"R",84,"R",12,"R",17,"Z",0,"R",17,"R",4,"R",24,"R",10,"Z",0,"R",10,"R",1,"R",10,"R",17
103501,"A",,"A",,"A",,"R",343,"R",0,"R",343,"R",285,"R",83,"A",,"A",,"A",,"A",,"A",,"R",14
103644,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"Z",0,"A",,"R",22
103723,"R",59,"R",93,"R",63,"R",55,"Z",0,"R",55,"R",24,"R",44,"R",30,"Z",0,"R",30,"R",18,"R",60,"R",14
103732,"A",,"A",,"A",,"R",27,"Z",0,"R",27,"R",17,"R",63,"R",6,"Z",0,"R",6,"R",4,"R",67,"R",14
103741,"A",,"A",,"A",,"R",57,"Z",0,"R",57,"R",40,"R",70,"R",14,"Z",0,"R",14,"R",10,"R",71,"R",19
103778,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
103787,"R",9,"R",15,"R",60,"R",8,"R",0,"R",8,"R",5,"R",63,"A",,"A",,"A",,"A",,"A",,"R",7
103811,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
103893,"A",,"A",,"A",,"R",237,"Z",0,"R",237,"R",181,"R",76,"A",,"A",,"A",,"A",,"A",,"R",28
103909,"A",,"A",,"A",,"R",195,"Z",0,"R",195,"R",140,"R",72,"A",,"A",,"A",,"A",,"A",,"R",25
103927,"A",,"A",,"A",,"R",117,"Z",0,"R",117,"R",79,"R",68,"A",,"A",,"A",,"A",,"A",,"R",35
103945,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",12,"R",60,"A",,"A",,"A",,"A",,"A",,"R",19
103954,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",6,"R",100,"A",,"A",,"A",,"A",,"A",,"R",20
103963,"A",,"A",,"A",,"R",183,"R",1,"R",182,"R",107,"R",59,"A",,"A",,"A",,"A",,"A",,"R",22
104090,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",18,"R",32,"R",0,"R",0,"R",0,"R",0,"A",,"R",30
104151,"R",8393,"R",16662,"R",50,"R",9082,"R",139,"R",8943,"R",7150,"R",80,"R",172,"R",5,"R",167,"R",70,"R",42,"R",25
104160,"R",917,"R",2084,"R",44,"R",904,"R",0,"R",904,"R",581,"R",64,"R",1324,"R",0,"R",1324,"R",535,"R",40,"R",22
104179,"R",6955,"R",9551,"R",73,"R",6874,"R",7,"R",6867,"R",5504,"R",80,"R",426,"R",9,"R",417,"R",227,"R",54,"R",22
104188,"R",18,"R",62,"R",29,"R",13,"R",0,"R",13,"R",11,"R",85,"R",11,"R",0,"R",11,"R",7,"R",64,"R",7
104294,"A",,"A",,"A",,"R",88,"R",0,"R",88,"R",66,"R",75,"R",10,"R",0,"R",10,"R",7,"R",70,"R",16
104346,"R",590,"R",2664,"R",22,"R",604,"R",0,"R",604,"R",347,"R",57,"R",908,"R",0,"R",908,"R",297,"R",33,"R",17
104364,"R",121,"R",236,"R",51,"R",3,"Z",0,"R",3,"R",1,"R",33,"A",,"A",,"A",,"A",,"A",,"R",10
104391,"A",,"A",,"A",,"R",82,"R",0,"R",82,"R",78,"R",95,"A",,"A",,"A",,"A",,"A",,"R",18
104425,"R",418,"R",1101,"R",38,"R",447,"R",0,"R",447,"R",248,"R",55,"R",423,"R",0,"R",423,"R",136,"R",32,"R",15
104434,"A",,"A",,"A",,"R",24,"Z",0,"R",24,"R",17,"R",71,"A",,"A",,"A",,"A",,"A",,"R",20
104443,"A",,"A",,"A",,"R",52,"Z",0,"R",52,"R",38,"R",73,"R",13,"Z",0,"R",13,"R",7,"R",54,"R",18
104504,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",47,"R",81,"R",43,"R",0,"R",43,"R",36,"R",84,"R",27
104531,"R",57,"R",377,"R",15,"R",135,"R",0,"R",135,"R",70,"R",52,"R",95,"R",1,"R",94,"R",26,"R",28,"R",13
104568,"A",,"A",,"A",,"R",104,"R",0,"R",104,"R",84,"R",81,"R",72,"R",0,"R",72,"R",45,"R",63,"R",17
104577,"R",645,"R",1680,"R",38,"R",828,"R",141,"R",687,"R",385,"R",56,"R",958,"R",95,"R",863,"R",301,"R",35,"R",19
104586,"R",374,"R",477,"R",78,"R",349,"R",0,"R",349,"R",266,"R",76,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",15
104665,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
104708,"R",2227,"R",6482,"R",34,"R",2424,"R",0,"R",2424,"R",1410,"R",58,"R",1623,"R",0,"R",1623,"R",588,"R",36,"R",22
104717,"R",1264,"R",11068,"R",11,"R",617,"Z",0,"R",617,"R",401,"R",65,"R",1776,"Z",0,"R",1776,"R",555,"R",31,"R",19
104805,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",27,"R",68,"A",,"A",,"A",,"A",,"A",,"R",30
104911,"A",,"A",,"A",,"R",68,"R",2,"R",66,"R",54,"R",82,"A",,"A",,"A",,"A",,"A",,"R",12
104984,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2
105118,"A",,"A",,"A",,"R",73,"Z",0,"R",73,"R",61,"R",84,"A",,"A",,"A",,"A",,"A",,"R",28
105145,"R",309,"R",1991,"R",16,"R",246,"R",0,"R",246,"R",137,"R",56,"R",492,"R",0,"R",492,"R",189,"R",38,"R",15
105154,"R",2124,"R",6920,"R",31,"R",2331,"R",0,"R",2331,"R",1347,"R",58,"R",1920,"R",0,"R",1920,"R",638,"R",33,"R",21
105163,"R",42,"R",55,"R",76,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
105172,"R",43,"R",71,"R",61,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
105206,"R",227,"R",1380,"R",16,"R",261,"R",0,"R",261,"R",106,"R",41,"R",770,"R",0,"R",770,"R",266,"R",35,"R",16
105215,"A",,"A",,"A",,"R",370,"R",1,"R",369,"R",309,"R",84,"A",,"A",,"A",,"A",,"A",,"R",27
105297,"R",286,"R",528,"R",54,"R",6,"R",0,"R",6,"R",5,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
105330,"R",4092,"R",6632,"R",62,"R",3194,"R",0,"R",3194,"R",2431,"R",76,"R",624,"R",0,"R",624,"R",372,"R",60,"R",21
105349,"R",87,"R",1300,"R",7,"R",118,"R",0,"R",118,"R",42,"R",36,"R",296,"R",0,"R",296,"R",65,"R",22,"R",16
105367,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"R",0,"A",,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",9
105428,"R",731,"R",3875,"R",19,"R",708,"R",0,"R",708,"R",382,"R",54,"R",948,"R",0,"R",948,"R",324,"R",34,"R",17
105482,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
105516,"A",,"A",,"A",,"R",121,"R",0,"R",121,"R",67,"R",55,"A",,"A",,"A",,"A",,"A",,"R",23
105525,"R",2746,"R",9222,"R",30,"R",3542,"R",0,"R",3542,"R",1938,"R",55,"R",3439,"R",0,"R",3439,"R",1205,"R",35,"R",27
105534,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",52,"R",90,"A",,"A",,"A",,"A",,"A",,"R",25
105543,"A",,"A",,"A",,"R",298,"R",0,"R",298,"R",228,"R",77,"A",,"A",,"A",,"A",,"A",,"R",25
105589,"R",64,"R",153,"R",42,"R",62,"R",0,"R",62,"R",45,"R",73,"A",,"A",,"A",,"A",,"A",,"R",8
105659,"A",,"A",,"A",,"R",213,"R",0,"R",213,"R",157,"R",74,"A",,"A",,"A",,"A",,"A",,"R",31
105668,"R",265,"R",6598,"R",4,"R",430,"R",0,"R",430,"R",92,"R",21,"R",1378,"R",0,"R",1378,"R",245,"R",18,"R",31
105677,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
105701,"A",,"A",,"A",,"R",43,"Z",0,"R",43,"R",39,"R",91,"A",,"A",,"A",,"A",,"A",,"R",18
105747,"R",1022,"R",3508,"R",29,"R",1003,"R",0,"R",1003,"R",563,"R",56,"R",597,"R",0,"R",597,"R",218,"R",37,"R",18
105792,"R",456,"R",1536,"R",30,"R",448,"R",0,"R",448,"R",270,"R",60,"R",346,"R",0,"R",346,"R",124,"R",36,"R",19
105899,"R",95,"R",319,"R",30,"R",98,"R",0,"R",98,"R",66,"R",67,"R",2,"R",0,"R",2,"R",1,"R",50,"R",16
105987,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
106041,"A",,"A",,"A",,"R",567,"R",2,"R",565,"R",455,"R",81,"A",,"A",,"A",,"A",,"A",,"R",28
106102,"A",,"A",,"A",,"R",98,"R",0,"R",98,"R",21,"R",21,"A",,"A",,"A",,"A",,"A",,"R",17
106111,"A",,"A",,"A",,"R",60,"Z",0,"R",60,"R",35,"R",58,"R",22,"Z",0,"R",22,"R",16,"R",73,"R",22
106148,"R",302,"R",2012,"R",15,"R",343,"R",0,"R",343,"R",187,"R",55,"R",443,"R",0,"R",443,"R",161,"R",36,"R",19
106245,"R",806,"R",3009,"R",27,"R",867,"Z",0,"R",867,"R",585,"R",67,"R",52,"Z",0,"R",52,"R",24,"R",46,"R",15
106263,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
106281,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",4,"R",57,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
106306,"R",258,"R",395,"R",65,"R",313,"R",0,"R",313,"R",127,"R",41,"R",55,"R",0,"R",55,"R",14,"R",25,"R",20
106315,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",2,"R",33,"R",3,"Z",0,"R",3,"R",3,"R",100,"R",11
106324,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",15,"R",83,"A",,"A",,"A",,"A",,"A",,"R",7
106342,"R",160,"R",220,"R",73,"R",158,"R",0,"R",158,"R",114,"R",72,"A",,"A",,"A",,"A",,"A",,"R",13
106351,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",24,"R",80,"R",1,"R",0,"R",1,"R",1,"R",100,"R",20
106360,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",5,"R",50,"A",,"A",,"A",,"A",,"A",,"R",16
106397,"R",4550,"R",6124,"R",74,"R",4414,"R",0,"R",4414,"R",3585,"R",81,"R",33,"R",0,"R",33,"R",15,"R",45,"R",19
106412,"R",564,"R",751,"R",75,"R",650,"R",0,"R",650,"R",355,"R",55,"R",27,"R",0,"R",27,"R",2,"R",7,"R",15
106449,"R",884,"R",1847,"R",48,"R",899,"R",0,"R",899,"R",505,"R",56,"R",87,"R",0,"R",87,"R",35,"R",40,"R",18
106458,"R",1633,"R",2729,"R",60,"R",1505,"R",1,"R",1504,"R",1059,"R",70,"R",57,"R",0,"R",57,"R",24,"R",42,"R",19
106467,"R",1694,"R",2381,"R",71,"R",1495,"R",0,"R",1495,"R",996,"R",67,"R",54,"R",0,"R",54,"R",32,"R",59,"R",20
106485,"R",726,"R",1567,"R",46,"R",548,"R",1,"R",547,"R",227,"R",41,"R",33,"R",0,"R",33,"R",6,"R",18,"R",18
106494,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",9,"R",56,"A",,"A",,"A",,"A",,"A",,"R",12
106546,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",19,"R",61,"A",,"A",,"A",,"A",,"A",,"R",13
106625,"R",389,"R",650,"R",60,"R",473,"R",0,"R",473,"R",241,"R",51,"R",53,"R",0,"R",53,"R",20,"R",38,"R",18
106704,"R",2130,"R",2771,"R",77,"R",1940,"R",0,"R",1940,"R",1361,"R",70,"R",20,"Z",0,"R",20,"R",8,"R",40,"R",16
106713,"R",102,"R",230,"R",44,"R",104,"R",0,"R",104,"R",52,"R",50,"R",3,"R",0,"R",3,"R",0,"R",0,"R",12
106795,"R",196,"R",605,"R",32,"R",169,"R",0,"R",169,"R",82,"R",49,"R",32,"R",0,"R",32,"R",14,"R",44,"R",17
106810,"R",62,"R",103,"R",60,"R",77,"R",0,"R",77,"R",40,"R",52,"A",,"A",,"A",,"A",,"A",,"R",10
106829,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",38,"R",46,"R",11,"R",0,"R",11,"R",11,"R",100,"R",12
106883,"R",292,"R",607,"R",48,"R",231,"R",0,"R",231,"R",90,"R",39,"R",41,"R",0,"R",41,"R",30,"R",73,"R",18
106892,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43
106908,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",45,"R",74,"R",22,"R",0,"R",22,"R",12,"R",55,"R",15
106980,"R",395,"R",1375,"R",29,"R",508,"R",6,"R",502,"R",284,"R",57,"R",175,"R",0,"R",175,"R",40,"R",23,"R",24
106999,"R",197,"R",324,"R",61,"R",207,"R",0,"R",207,"R",101,"R",49,"R",37,"R",0,"R",37,"R",10,"R",27,"R",18
107044,"R",1019,"R",1261,"R",81,"R",1013,"R",0,"R",1013,"R",817,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
107071,"R",775,"R",1131,"R",69,"R",818,"R",2,"R",816,"R",480,"R",59,"R",8,"R",2,"R",6,"R",0,"R",0,"R",16
107080,"R",369,"R",388,"R",95,"R",375,"R",0,"R",375,"R",324,"R",86,"A",,"A",,"A",,"A",,"A",,"R",11
107099,"A",,"A",,"A",,"R",4,"R",0,"R",4,"R",3,"R",75,"A",,"A",,"A",,"A",,"A",,"R",13
107123,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
107141,"R",318,"R",705,"R",45,"R",360,"R",0,"R",360,"R",301,"R",84,"A",,"A",,"A",,"A",,"A",,"R",14
107211,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",8,"R",53,"A",,"A",,"A",,"A",,"A",,"R",14
107220,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",33,"R",57,"A",,"A",,"A",,"A",,"A",,"R",14
107275,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"R",10
107293,"A",,"A",,"A",,"R",18,"R",1,"R",17,"R",10,"R",59,"A",,"A",,"A",,"A",,"A",,"R",12
107318,"R",230,"R",764,"R",30,"R",244,"R",0,"R",244,"R",93,"R",38,"R",93,"R",0,"R",93,"R",23,"R",25,"R",14
107327,"R",233,"R",570,"R",41,"R",262,"R",0,"R",262,"R",194,"R",74,"R",123,"R",0,"R",123,"R",36,"R",29,"R",14
107363,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",17,"R",57,"A",,"A",,"A",,"A",,"A",,"R",25
107442,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",45,"R",88,"A",,"A",,"A",,"A",,"A",,"R",20
107460,"R",388,"R",861,"R",45,"R",429,"R",0,"R",429,"R",217,"R",51,"R",69,"R",0,"R",69,"R",19,"R",28,"R",18
107488,"A",,"A",,"A",,"R",191,"R",3,"R",188,"R",61,"R",32,"R",17,"R",0,"R",17,"R",1,"R",6,"R",5
107512,"R",363,"R",424,"R",86,"R",459,"R",0,"R",459,"R",351,"R",76,"A",,"A",,"A",,"A",,"A",,"R",12
107521,"R",120,"R",248,"R",48,"R",138,"R",0,"R",138,"R",62,"R",45,"R",15,"Z",0,"R",15,"R",2,"R",13,"R",15
107549,"R",240,"R",868,"R",28,"R",269,"R",1,"R",268,"R",107,"R",40,"R",37,"R",0,"R",37,"R",13,"R",35,"R",19
107558,"R",157,"R",186,"R",84,"R",186,"R",0,"R",186,"R",125,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
107585,"R",414,"R",797,"R",52,"R",460,"R",1,"R",459,"R",215,"R",47,"R",124,"R",0,"R",124,"R",45,"R",36,"R",21
107600,"R",162,"R",210,"R",77,"R",188,"R",0,"R",188,"R",118,"R",63,"R",7,"R",0,"R",7,"R",0,"R",0,"R",10
107619,"R",194,"R",323,"R",60,"R",193,"R",0,"R",193,"R",105,"R",54,"R",35,"R",0,"R",35,"R",14,"R",40,"R",7
107637,"R",221,"R",406,"R",54,"R",285,"R",0,"R",285,"R",285,"R",100,"R",80,"R",0,"R",80,"R",80,"R",100,"R",9
107655,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",18,"R",62,"A",,"A",,"A",,"A",,"A",,"R",17
107664,"R",1177,"R",2565,"R",46,"R",1021,"R",0,"R",1021,"R",591,"R",58,"R",436,"R",0,"R",436,"R",212,"R",49,"R",27
107725,"R",312,"R",738,"R",42,"R",210,"R",0,"R",210,"R",89,"R",42,"R",53,"R",0,"R",53,"R",17,"R",32,"R",19
107743,"R",148,"R",396,"R",37,"R",139,"R",0,"R",139,"R",67,"R",48,"R",32,"R",0,"R",32,"R",14,"R",44,"R",16
107789,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",17,"R",85,"R",3,"R",0,"R",3,"R",2,"R",67,"R",20
